113.389325,23.044352
113.389288,23.044301
113.389214,23.044216
113.389159,23.04403
113.389085,23.043877
113.389048,23.043691
113.388993,23.043504
113.388975,23.043419
113.38892,23.043182
113.388809,23.042979
113.388754,23.04286
113.388698,23.042673
113.388625,23.042402
113.388625,23.042216
113.388606,23.042012
113.388588,23.041894
113.388551,23.041588
113.388551,23.041453
113.388551,23.041215
113.388551,23.041182
